"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"13/03/2019";247007406;"MA";"Recibo";"850002";2;"Fundo Especial de Financiamento de Campanha";20310000;"Produção de jingles, vinhetas e slogans";1;"Financeiro";0;"Cheque";24958566;17168061;"28/09/2018";"GRAVAÇÃO DE PROGRAMAS ELEITORAIS";"1000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"10/12/2019";247006540;"MA";"#NULO";"554323000039949";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";25439468;17664025;"03/09/2018";"#NULO";"50000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"18/12/2019";247007527;"MA";"#NULO";"554323000039927";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";25445862;17670899;"19/09/2018";"#NULO";"4263,86"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"01/10/2019";247007346;"MA";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";25312511;17532176;"31/08/2018";"TARIFAS DE TRANSR. DE RECURSOS.";"1,15"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"26/06/2019";247008574;"MA";"#NULO";"#NULO";0;"Fundo Partidário";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";25151558;17360001;"16/10/2018";"435-TARIFA DE PACOTE DE SERVIÇOS  13113";"48,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"27/09/2019";247007883;"MA";"#NULO";"552954000053792";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";25308487;17527218;"12/09/2018";"#NULO";"3747,91"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"01/10/2019";247007346;"MA";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";25312652;17532233;"04/10/2018";"DESPESAS COM TARIFAS BANCARIAS NESTA DATA | DESPESAS COM TARIFAS BANCARIAS NESTA DATA";"9,20"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"10/12/2019";247006540;"MA";"#NULO";"550613000065301";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";25439472;17664024;"03/09/2018";"#NULO";"50000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"01/10/2019";247007346;"MA";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";25312516;17532201;"18/09/2018";"TARIFAS BANCARIAS DA CONTA DO FEFC MULHER-MA";"11,30"
"07/06/2026";"03:00:48";2018;2;"Ordinária";"Final";"19/12/2019";247007516;"MA";"#NULO";"4944382";2;"Fundo Especial de Financiamento de Campanha";20240000;"Doações financeiras a outros candidatos/partidos";1;"Financeiro";1;"Transferência eletrônica";25446217;17671451;"30/08/2018";"#NULO";"70000,00"
